parentUUID,rawTitle,cleanTitle,totalHoursWatched,imdbMatchedTitle,imdbMatchConfidence,imdbLink,imdbGenres,imdbType,imdbUserRating,imdbNumRatings,directorCount,writerCount,castCount,producerCount,composerCount,cinematographerCount,editorCount,castingDirectorCount,artDirectorCount,setDecoratorCount,costumeDesignerCount,makeUpDepartmentCount,productionManagerCount,assistantDirectorCount,artDepartmentCount,soundDepartmentCount,stuntsCount,cameraDepartmentCount,costumeDepartmentCount,editorialDepartmentCount,musicDepartmentCount,scriptDepartmentCount,miscellaneousCrewCount
c177dd88-49cb-4db6-a594-d55140a95f3c,"Sex, Explained: Limited Series","Sex, Explained: Limited Series",400000,"Sex, Explained",92.86,https://www.imdb.com/title/tt11390530/,Documentary,TV Series,6.9,3.5K,,,24,15,,2,1,,,,,,2,,,1,,,,2,,,3
61e0c766-569f-4447-b840-cec1ad5a59af,Search Party (2014),Search Party,400000,Search Party,100,https://www.imdb.com/title/tt5460226/,"Comedy, Crime, Drama",TV Series,7.6,13K,10,32,393,19,2,3,5,3,6,9,1,29,6,20,59,34,40,53,33,24,6,7,89
39a4e67f-8490-4b9c-946e-a921b95daf28,Singapore Social: Season 1,Singapore Social,400000,Singapore Social,100,https://www.imdb.com/title/tt11194508/,Reality-TV,TV Series,4.6,1.4K,,,8,9,1,,5,,,,,,,,,4,,2,,3,,,2
41baa6c8-b122-478b-8ce6-89f8f9263819,Shadows House: Season 2 // シャドーハウス: シーズン2,Shadows House,700000,Shadows House,100,https://www.imdb.com/title/tt13362302/,"Animation, Fantasy, Mystery",TV Series,7.3,1.1K,11,3,80,,1,2,1,,2,,,,,1,12,3,,,,,3,,
5aa4bc08-9cb4-4a32-9842-70b4014847fb,Sleepless Society: Bedtime Wishes: Season 1 // เรื่องบนเตียง: ซีซั่น 1,Sleepless Society: Bedtime Wishes: Season 1,400000,Sleepless Society: Bedtime Wishes,100,https://www.imdb.com/title/tt29517493/,,TV Series,N/A,N/A,,,7,,,,,,,,,,,,,,,,,,,,
4ac3f9e1-a877-47d2-801e-46fd78106aa6,Skins // Pieles,Skins,400000,Skins,100,https://www.imdb.com/title/tt0840196/,Drama,TV Series,8.2,92K,19,35,469,19,3,6,9,5,6,1,3,13,10,28,37,37,19,54,11,17,16,11,52
288e5d47-cb11-446e-a2eb-d77443d0746c,SKAM Italia: Season 1,SKAM Italia,1700000,SKAM Italia,100,https://www.imdb.com/title/tt8360352/,"Drama, Romance",TV Series,7.9,2.5K,3,9,61,5,,3,4,5,,1,,2,1,6,2,16,5,13,3,6,3,3,7
90db28bc-88cd-44cf-ad3d-3ded3ecd4b4c,Stand Out: An LGBTQ+ Celebration,Stand Out: An LGBTQ+ Celebration,400000,Stand Out: An LGBTQ+ Celebration,93.75,https://www.imdb.com/title/tt20723644/,"Documentary, Comedy",TV Special,6.2,908,2,3,30,7,,,3,,,,,,2,,,1,,8,1,3,,,7
8171288f-55f5-4a33-b514-4e4cc30592b6,Sri Ayodhaya: Season 2 // ศรีอโยธยา: ซีซั่น 2,Sri Ayodhaya,400000,Sri Ayodhaya,100,https://www.imdb.com/title/tt11704848/,History,TV Series,7.3,11,1,1,20,,,,,,,,,,,,,,,,,,,,
c235f3ab-4f92-42e2-b616-769770b15f48,Sugar High,Sugar High,400000,Sugar Highs,90.91,https://www.imdb.com/title/tt15397704/,Comedy,TV Series,7,120,1,1,43,2,,1,1,,1,4,2,1,1,3,2,3,,9,1,1,,1,8
3f825995-1cff-4941-af70-b92e54f0c5ee,Stories of a Generation - with Pope Francis: Limited Series,Stories of a Generation - with Pope Francis: Limited Series,400000,Stories of a Generation - with Pope Francis,97.67,https://www.imdb.com/title/tt13784364/,Documentary,TV Mini Series,7.5,282,6,1,20,6,1,2,2,,,,,,3,,,7,,4,,5,1,,8
b25afbfe-6c6b-420a-84db-9f906d3c3694,Summerland (2020),Summerland,400000,Summerland,100,https://www.imdb.com/title/tt0400037/,Drama,TV Series,6.8,4K,14,21,183,18,1,2,4,4,1,1,1,13,2,11,19,16,25,32,4,13,14,3,41
edef4a49-cd58-49e2-bcf4-8f3bac952ff0,Super Monsters Monster Pets: Season 1,Super Monsters Monster Pets,400000,Super Monsters Monster Pets,100,https://www.imdb.com/title/tt10370958/,Animation,TV Series,6.3,49,,7,1,3,,,2,,,,,,2,,1,,,,,,1,,2
e26b46aa-fd4b-4d97-915f-391dc09b0bca,The Fight for Justice: Paolo Guerrero: Season 1 // Contigo Capitán: Season 1,The Fight for Justice: Paolo Guerrero: Season 1,400000,The Fight for Justice: Paolo Guerrero,100,https://www.imdb.com/title/tt22055200/,"Biography, Drama, Sport",TV Series,6.5,125,2,3,23,10,,1,2,,1,1,,5,6,8,,4,,9,3,2,,3,6
aad06e84-edfa-453e-935e-595033707ab4,The Fresh Prince of Bel-Air: Season 1,The Fresh Prince of Bel-Air,1700000,The Fresh Prince of Bel-Air,100,https://www.imdb.com/title/tt0098800/,Comedy,TV Series,7.9,143K,13,93,662,39,2,,5,4,6,2,2,10,3,5,6,13,,16,10,1,4,5,82
1ed7a5c7-40e9-4d6c-b603-df2ca6efb370,The Killing: Season 1 // Forbrydelsen: Sæson 1,The Killing,800000,The Killing,100,https://www.imdb.com/title/tt1637727/,"Crime, Drama, Mystery",TV Series,8.3,122K,19,25,405,17,1,3,6,4,2,2,2,19,10,30,49,49,17,61,7,24,12,6,94
1a9bc696-4e75-49f4-ae24-69f04102dd2d,The Legend of the Condor Heroes // 射鵰英雄傳 // 射雕英雄传,The Legend of the Condor Heroes,400000,The Legend of the Condor Heroes,100,https://www.imdb.com/title/tt14813986/,"History, Adventure, Drama",TV Series,8.8,8,1,1,3,1,,,,,,,,,,,,,,,,,,,
4a820720-f64f-4594-8fc7-09f84edc0107,The Resident (2010),The Resident,400000,The Resident,100,https://www.imdb.com/title/tt6483832/,Drama,TV Series,7.8,31K,44,63,1144,36,2,5,12,3,4,4,4,35,9,26,87,104,118,203,52,48,26,17,245
3eb43b04-abc1-41cc-83a1-02cb2e05a3ca,The Spy // 스파이,The Spy,400000,The Spy,100,https://www.imdb.com/title/tt5952634/,"Biography, Drama, History",TV Mini Series,7.9,48K,1,5,73,12,1,1,1,3,4,3,1,16,7,12,22,24,16,29,15,8,5,3,25
2ecf888f-b072-489b-b956-cfbf5e3e7506,The Tom and Jerry Show: Season 1,The Tom and Jerry Show,400000,The Tom and Jerry Show,100,https://www.imdb.com/title/tt3559124/,"Animation, Adventure, Comedy",TV Series,7.1,3.2K,3,55,85,3,3,,1,1,2,,,,3,1,29,13,,,,5,4,1,14
2f5f67d9-03eb-4399-ab9b-ded6b5dbb27d,The Undateables: Season 1 // 훈남정음: 시즌 1,The Undateables,400000,The Undateables,100,https://www.imdb.com/title/tt2255443/,"Documentary, Reality-TV, Romance",TV Series,7.1,923,41,,14,139,7,21,56,,,,,,16,14,1,15,,5,,23,1,,143
f0c180fd-b730-4a02-820f-bd3db6c31641,Top of the Lake: Season 1,Top of the Lake,700000,Top of the Lake,100,https://www.imdb.com/title/tt2103085/,"Crime, Drama, Mystery",TV Series,7.4,37K,3,4,182,12,1,2,2,3,2,1,1,11,12,15,37,32,15,46,18,26,9,1,52
3cf0a9d7-59f1-409d-b8c2-e28a57bb7387,"Under Suspicion: Uncovering the Wesphael Case: Season 1 // Soupçons, les dessous de l'affaire Wesphael: Season 1",Under Suspicion: Uncovering the Wesphael Case: Season 1,400000,Under Suspicion: Uncovering the Wesphael Case,100,https://www.imdb.com/title/tt14078186/,"Documentary, Crime",TV Series,6.3,823,1,3,34,1,,1,2,,,,,,1,,,6,,6,,3,,,1
403a9e3e-bc62-4478-a491-8be3f5d100a7,Walking with Dinosaurs (2013),Walking with Dinosaurs,400000,Walking with Dinosaurs,100,https://www.imdb.com/title/tt0214382/,"Documentary, Animation, History",TV Mini Series,8.5,6.8K,3,1,6,9,1,2,2,,,,,1,3,,1,8,,3,,2,6,,14
6949f3d2-5de0-433e-b485-431e5beb47d5,Wolf 2039 // Börü 2039,Wolf 2039,400000,Wolf 2039,100,https://www.imdb.com/title/tt13865736/,"Action, Sci-Fi, Thriller",TV Mini Series,6.2,2K,2,2,56,6,1,1,3,,1,,1,4,1,2,5,5,7,17,5,4,,,1
5185de17-7b6e-4977-bcdb-f17eee444f61,100 Things to do Before High School,100 Things to do Before High School,300000,100 Things to Do Before High School,100,https://www.imdb.com/title/tt3904078/,"Comedy, Family",TV Series,6.3,1.5K,7,14,112,7,1,2,5,3,1,2,1,12,8,10,24,8,21,68,10,9,7,3,45
2009618b-9a2b-4c59-ac8a-045e212ed2b4,Zindagi in Short: Season 1 // ज़िंदगी इन शॉर्ट: सीज़न 1,Zindagi in Short,400000,Zindagi InShort,93.75,https://www.imdb.com/title/tt11813946/,"Comedy, Drama, Romance",TV Series,7.1,770,7,16,30,16,2,6,4,1,1,,6,3,7,14,7,12,,3,4,7,2,,6
121d681e-e3a0-477b-a43e-1a33586fdead,"Your Home, Made Perfect: Season 2","Your Home, Made Perfect",700000,Your Home Made Perfect,95.65,https://www.imdb.com/title/tt8905152/,Reality-TV,TV Series,8.3,333,18,,9,41,1,2,14,,2,,,12,8,1,1,13,,17,1,4,1,,20
db12631f-21fb-4bfb-bed5-a6a1008c3272,13 Hours that Saved Britain,13 Hours that Saved Britain,300000,13 Hours That Saved Britain,100,https://www.imdb.com/title/tt7843930/,"Documentary, History, War",TV Movie,6.3,310,1,,23,1,,,,,,,,,,,,,,,,,,,
93846093-6b34-4204-9649-3ca0db2a3fe9,A Go! Go! Cory Carson Christmas,A Go! Go! Cory Carson Christmas,300000,A Go! Go! Cory Carson Christmas,93.55,https://www.imdb.com/title/tt13479662/,"Animation, Short, Family",TV Special,6,63,2,5,31,,1,,2,,,,,,,,9,4,,,,,3,,2
fe78dad1-5ce9-48bc-a846-c79bd13473fd,72 Dangerous Animals: Australia: Season 1,72 Dangerous Animals: Australia: Season 1,300000,72 Dangerous Animals: Australia,100,https://www.imdb.com/title/tt5311836/,Documentary,TV Series,6.9,357,,,73,13,,,7,,,,,,1,,,4,,15,,2,,,10
b706d3b3-f4ed-43f8-a7ea-6a889131a3c4,A StoryBots Christmas,A StoryBots Christmas,300000,A StoryBots Christmas,100,https://www.imdb.com/title/tt7018722/,"Short, Adventure, Comedy",TV Short,5.9,181,2,3,9,4,1,2,2,1,2,,,1,,1,4,8,,1,,,1,,3
34ce1625-5570-4c6a-953a-6ece53a606b5,Akbar Birbal: Season 1,Akbar Birbal,300000,Akbar Birbal,91.67,https://www.imdb.com/title/tt4570984/,"Comedy, Drama, Mystery",TV Series,8.3,189,2,8,39,3,,2,,2,,,,,,3,,,,,1,,,,4
1776ba14-1e39-46dd-b33f-743e06898b11,Akame ga Kill!: Season 1 // アカメが斬る!: シーズン1,Akame ga Kill!,300000,Akame Ga Kill!,100,https://www.imdb.com/title/tt3742982/,"Animation, Action, Adventure",TV Series,7.8,29K,17,7,120,12,1,1,1,,1,,,,,,13,5,,,,,18,,14
4562a6d5-d684-4217-aeec-9660bd7865c6,Alcatraz (2018),Alcatraz,300000,Alcatraz,100,https://www.imdb.com/title/tt1728102/,"Action, Crime, Drama",TV Series,6.9,40K,9,20,222,19,3,2,6,2,5,2,3,6,8,19,43,23,37,76,9,20,12,5,67
d331bbe0-17ad-4f9b-b0bb-e1962d33b963,Anitta: Made In Honório: Season 1,Anitta: Made In Honório: Season 1,300000,Anitta: Made in Honório,100,https://www.imdb.com/title/tt13486136/,"Documentary, Biography, Music",TV Series,7,459,2,,41,10,6,3,3,,,,,,,,,16,,17,,,2,,4
8143d970-5834-4480-9708-be93625b2f3a,ARASHI's Diary -Voyage-: Limited Series,ARASHI's Diary -Voyage-: Limited Series,300000,Arashi's Diary: Voyage,90.91,https://www.imdb.com/title/tt11434874/,"Documentary, Music",TV Mini Series,7.6,48,,,1,,,,,,,,,,,,,,,,,,,,
f010e8e3-b8f6-48d9-b154-81b5f7eed6e5,Answer for Heaven: Season 1 // คำตอบสำหรับสวรรค์: ซีซั่น 1,Answer for Heaven,300000,Answer for Heaven,100,https://www.imdb.com/title/tt10383558/,Drama,TV Series,6.4,18,,2,,1,,,,,,,,,,,,,,,,,,,
935d9a1f-7632-4403-adf0-d0551f424927,Badem Sekeri,Badem Sekeri,300000,Badem Sekeri,100,https://www.imdb.com/title/tt7153304/,"Comedy, Romance",TV Movie,5.1,324,2,1,25,4,1,1,1,,2,,,3,1,4,3,4,,14,2,7,,,4
e351e166-6204-44b3-bb0d-676937cc9ba2,Bad Education // La mala educación,Bad Education,300000,Bad Education,100,https://www.imdb.com/title/tt2337840/,Comedy,TV Series,7.4,14K,4,19,110,16,1,3,6,1,2,,4,12,6,15,29,23,8,57,31,11,1,10,43
ad34f26d-1027-489f-b9ad-9f0c96bd1bcc,Basketball or Nothing: Limited Series,Basketball or Nothing: Limited Series,300000,Basketball or Nothing,100,https://www.imdb.com/title/tt10698408/,"Documentary, Sport",TV Series,7.3,701,5,1,,14,1,2,,,,,,,,,,5,,2,,,2,,
50c1fb69-4fcf-4782-ad29-122ef336d9bd,Becoming Abi: Season 1,Becoming Abi,300000,Becoming Abi,100,https://www.imdb.com/title/tt23129280/,Comedy,TV Series,8.1,20,2,5,15,3,,,1,,,,,1,1,,,,,,2,,,2,10
86256be5-23d0-4b05-a1b5-d74f06afd096,Becoming Champions: Season 1,Becoming Champions,300000,Becoming Champions,100,https://www.imdb.com/title/tt8796068/,"Documentary, Sport",TV Series,6.6,508,1,2,,11,3,6,6,,,,,,2,,,6,,1,,3,,,3
69d7788a-2a49-4a40-ab5f-f104f01bf0a9,Before We Get Married: Season 1 // 我們不能是朋友: 第 1 季 // 我们不能是朋友: 第 1 季,Before We Get Married,300000,Before We Get Married,100,https://www.imdb.com/title/tt10727120/,Drama,TV Series,7.3,328,1,4,14,2,,,,,,,,,,,,,,,,,,,
f24e9c66-3194-4c87-b094-adc1923b24fb,Best of Stand-Up 2020,Best of Stand-Up 2020,300000,Best of Stand-Up 2020,95.24,https://www.imdb.com/title/tt13649688/,Comedy,TV Special,5.5,703,,,34,3,2,,1,,,,,,,,,2,,,,1,,,
275a1dfd-8e5d-4d12-a3fa-9aaa5a7f5e43,Black Bullet: Season 1 // ブラック・ブレット: シーズン1,Black Bullet,300000,Black Bullet,100,https://www.imdb.com/title/tt3257166/,"Animation, Action, Mystery",TV Series,6.8,3.2K,6,,59,,1,1,1,,4,,,,,1,9,3,,,,,12,,
6e00d5e3-7caa-466c-8889-9e0f9c7490e8,Blind Witness // 見えない目撃者,Blind Witness,300000,Blind Witness,100,https://www.imdb.com/title/tt0096946/,"Drama, Thriller",TV Movie,5.2,223,1,3,24,6,1,1,2,4,,1,1,3,3,2,1,5,3,5,1,2,1,1,2
42df71da-764d-45f1-b42c-db2985a1aad8,Boy For Rent: Season 1 // ผู้ชายให้เช่า: ซีซั่น 1,Boy For Rent,300000,Boy for Rent,100,https://www.imdb.com/title/tt11043814/,Romance,TV Series,6.4,125,,,5,,,,,,,,,,,,,,,,,,,,
50696cda-3c1f-41ba-88af-b6df01cb88fc,Brian Regan: On the Rocks,Brian Regan: On the Rocks,300000,Brian Regan: On the Rocks,96,https://www.imdb.com/title/tt13926994/,Comedy,TV Special,6.9,716,1,,2,6,,1,1,,,,,,,,,1,,3,,1,,,1
38b43318-2da8-41e5-8b70-6eafe541a215,Celebrity Ex on the Beach: Season 1,Celebrity Ex on the Beach,300000,Celebrity Ex on the Beach,100,https://www.imdb.com/title/tt26862164/,Reality-TV,TV Series,6.3,12,,,33,3,,,,,1,,,,,,1,,,2,,,3,,1
ad7d05fa-5cab-48b5-b066-bf6c454a8cea,Chris Distefano: Speshy Weshy,Chris Distefano: Speshy Weshy,300000,Chris Distefano: Speshy Weshy,96.55,https://www.imdb.com/title/tt19875708/,Comedy,TV Special,6.3,624,1,1,1,1,,,1,,,,,,,,,,,1,,,,,
52ef3b29-b95d-4f8b-9391-58e40ad277f7,Cinta Si Wedding Planner: Season 1,Cinta Si Wedding Planner,300000,Cinta Si Wedding Planner,100,https://www.imdb.com/title/tt12275178/,"Drama, Family, Romance",TV Series,7.4,14,1,,10,,,,,,,,,,,,,,,,,,,,
efe44e22-8f5b-4158-aa1c-d9ca7f9f3943,Chris D'Elia: No Pain,Chris D'Elia: No Pain,300000,Chris D'Elia: No Pain,90.48,https://www.imdb.com/title/tt11987296/,Comedy,TV Special,5.9,1.9K,1,1,2,2,,,,,,,,,,,,2,,8,,4,,,3
7a71fe7e-affe-4507-bbe6-10ede4d8d005,Christina P: Mom Genes,Christina P: Mom Genes,300000,Christina P: Mom Genes,95.45,https://www.imdb.com/title/tt19724012/,"Documentary, Comedy",TV Special,6.1,871,1,1,1,1,,,1,,,,,,1,,,4,,3,,2,,,1
d0664ca7-ae61-4225-82c6-b79a4a33787e,"Crazy, Lovely, Cool: Season 1","Crazy, Lovely, Cool",300000,"Crazy, Lovely, Cool",100,https://www.imdb.com/title/tt8528314/,Romance,TV Series,8.5,33,1,3,6,3,,,1,,,,,,,,,,,1,,,,,1
0cf73e99-8ac7-472e-9e57-bf0f92d9541f,Das Boot (1985): Season 1,Das Boot (1985),300000,Das Boot,100,https://www.imdb.com/title/tt0081834/,"Drama, War",TV Mini Series,8.8,33K,1,3,28,2,1,8,1,1,,2,1,3,3,1,15,16,,21,4,11,1,1,8
7df21ecf-381f-44bc-87e1-296bf63697e9,Dave Chappelle: The Kennedy Center Mark Twain Prize for American Humor,Dave Chappelle: The Kennedy Center Mark Twain Prize for American Humor,300000,Dave Chappelle: The Kennedy Center Mark Twain Prize for American Humor,98.57,https://www.imdb.com/title/tt11569640/,Comedy,TV Special,7.5,2.4K,1,5,28,18,,1,6,,1,,,1,1,2,,6,,7,,6,,,17
0bcc52d5-1f90-4bfc-a4e0-f732f43f494f,DeRay Davis: How to Act Black,DeRay Davis: How to Act Black,300000,DeRay Davis: How to Act Black,96.55,https://www.imdb.com/title/tt7288084/,Comedy,TV Special,6.2,486,1,1,1,11,,1,1,,1,,,1,,,,2,,11,1,4,,,11
49ec8546-4146-4c03-a35b-533c4f3e473d,Der Tatortreiniger: Season 1,Der Tatortreiniger,1500000,Der Tatortreiniger,100,https://www.imdb.com/title/tt2147995/,"Comedy, Crime",TV Series,8.5,7.9K,1,2,78,9,1,2,1,3,,,2,6,20,5,10,17,3,27,8,2,,5,7
09169cbf-1227-482d-881a-9226e0b1228f,DreamWorks How to Train Your Dragon Legends (2011),DreamWorks How to Train Your Dragon Legends,300000,Dreamworks How to Train Your Dragon Legends,100,https://www.imdb.com/title/tt6963396/,Animation,TV Series,7.2,421,,,8,,,,,,,,,,,,,,,,,,,,
e4dc0add-942b-4d7e-94a2-755550e319e9,El Vato: Season 1,El Vato,500000,El Vato,100,https://www.imdb.com/title/tt5635260/,"Comedy, Drama, Music",TV Series,6.9,137,3,16,111,17,4,1,4,2,,1,2,7,5,9,2,7,3,17,3,6,9,3,7
50b0d6e4-3c19-44c9-8e52-0e2bb7928108,Engage Kiss: Season 1,Engage Kiss,300000,Engage Kiss,100,https://www.imdb.com/title/tt21114720/,"Animation, Action, Comedy",TV Series,6.4,723,1,2,21,4,1,1,2,,1,,,,,,8,2,,,,,7,,11
af51a878-b29c-4c3e-a7ec-6b556906b010,Ergo Proxy: Season 1 // Ergo Proxy　エルゴプラクシー: シーズン1,Ergo Proxy,300000,Ergo Proxy,100,https://www.imdb.com/title/tt0791205/,"Animation, Action, Adventure",TV Series,7.9,16K,8,7,81,12,1,1,1,,3,,,,1,1,23,10,,,,4,5,,15
a8c5c4f3-9699-43a9-a4d0-6a3e324e7a46,Everything Will Be Fine: Season 1 // Todo va a estar bien: Temporada 1,Everything Will Be Fine,300000,Everything Will Be Fine,100,https://www.imdb.com/title/tt15101964/,"Comedy, Drama",TV Series,6.3,384,1,4,36,7,,,3,,1,1,1,7,2,2,6,14,,4,5,6,,3,7
85164f39-55c0-4308-bc81-dfabcc3fc1a8,Felipe Esparza: Bad Decisions: Limited Series,Felipe Esparza: Bad Decisions: Limited Series,300000,Felipe Esparza: Bad Decisions,96.55,https://www.imdb.com/title/tt12875768/,Comedy,TV Mini Series,5.4,199,2,1,1,6,,1,1,,,,,1,1,1,6,5,,37,,3,2,,28
e89e42a4-5632-4044-b5f8-627af592d09c,Fenix: Season 1,Fenix,300000,Fenix,100,https://www.imdb.com/title/tt6361278/,"Crime, Drama, Thriller",TV Mini Series,6.8,465,1,9,74,12,2,1,3,1,1,,1,5,8,6,24,12,2,20,3,10,15,5,41
1054ca37-4e0b-4262-a3e5-4dfeec9f2ed8,Fortune Feimster: Sweet & Salty,Fortune Feimster: Sweet & Salty,300000,Fortune Feimster: Sweet & Salty,93.55,https://www.imdb.com/title/tt11488724/,Comedy,TV Special,6.9,1.2K,1,1,2,9,,1,3,,,1,,1,2,,3,4,,22,,2,,,3
d0c83325-aa4b-4844-9913-fe96e723ecdd,George Lopez: We'll Do It For Half,George Lopez: We'll Do It For Half,300000,George Lopez: We'll Do It for Half,94.12,https://www.imdb.com/title/tt12358794/,Comedy,TV Special,5.7,488,1,,1,4,,,2,,,,,,,,,2,,2,1,,,,2
68f74f97-4f5e-4546-aa07-8752c695b15d,Gegege no Kitaro 6: Season 1 // ゲゲゲの鬼太郎 (第6作): 第1部,Gegege no Kitaro 6,500000,Gegege no Kitaro,88.89,https://www.imdb.com/title/tt7899522/,"Animation, Action, Adventure",TV Series,7,115,2,2,9,,1,,,,,,,,,,14,,,,,,,,
4b39ea50-84ab-4230-ad98-81b54e10cfa5,Geordie Shore: Season 19,Geordie Shore,800000,Geordie Shore,100,https://www.imdb.com/title/tt1960255/,"Documentary, Comedy, Drama",TV Series,5.2,4.6K,3,,61,89,2,1,23,,,,,1,14,2,4,19,,27,,22,16,,133
17d29b86-0e0b-44eb-97ef-973eb36618c3,Hannah Gadsby: Douglas,Hannah Gadsby: Douglas,300000,Hannah Gadsby: Douglas,95.45,https://www.imdb.com/title/tt10332256/,Comedy,TV Special,7.6,4.6K,1,1,1,7,,,1,,,,,,,,,2,,6,1,1,,,3
b8f5517f-7917-45ef-bd75-8f0b3c13dcba,Hap and Leonard: Season 1,Hap and Leonard,700000,Hap and Leonard,100,https://www.imdb.com/title/tt3729898/,"Crime, Drama, Mystery",TV Series,7.6,8.3K,6,18,176,18,1,3,7,1,2,1,2,27,8,11,81,47,50,96,22,24,9,7,96
c43f745a-edc5-4180-b8ce-683cc8b1b49b,Hannah Gadsby: Nanette,Hannah Gadsby: Nanette,300000,Hannah Gadsby: Nanette,95.45,https://www.imdb.com/title/tt8465676/,"Documentary, Comedy",TV Special,8.1,13K,2,1,1,8,,2,1,,1,,,2,,,,3,,18,,5,1,1,9
2d92d716-1253-428d-8a59-80de5ba16349,Haroun,Haroun,300000,Haroun,100,https://www.imdb.com/title/tt15517974/,Comedy,TV Special,6.5,95,1,,1,,,,,,,,,,,,,,,,,,,,
c4283c26-ca4d-4fb7-a7f3-6fa6595287c0,"Hello, Privilege. It's Me, Chelsea","Hello, Privilege. It's Me, Chelsea",300000,"Hello, Privilege. It's Me, Chelsea",88.24,https://www.imdb.com/title/tt10847138/,Documentary,TV Movie,4.9,2.1K,1,,12,10,,3,2,,,,,2,6,,,7,,19,,6,5,,21
fde4aa3a-72ad-43a4-8d5d-f4fa4fb25e8e,Hasmukh: Season 1 // हसमुख: सीज़न 1,Hasmukh,300000,Hasmukh,100,https://www.imdb.com/title/tt9359294/,"Comedy, Crime, Drama",TV Mini Series,5.4,2.8K,1,6,62,17,1,1,2,1,,1,1,2,4,8,3,11,,7,2,7,1,1,27
32afb928-cfe5-4bcc-a20e-d6b0b2587b93,Hashoter Hatov: Season 1 // השוטר הטוב: עונה 1,Hashoter Hatov,300000,Hashoter Hatov,100,https://www.imdb.com/title/tt6070434/,Comedy,TV Series,7.5,454,2,5,32,10,,1,2,2,1,,,3,4,6,3,10,,10,7,9,,4,
6e9e0626-0198-493b-84fd-8e66825a06ad,Historical Roasts: Season 1,Historical Roasts,300000,Historical Roasts,100,https://www.imdb.com/title/tt9169602/,Comedy,TV Series,5.4,1.8K,2,24,36,25,,1,3,1,1,,1,7,1,3,6,2,,9,10,7,2,2,17
d0577ccd-95fc-46d7-a96a-d5135542b59f,Hitler's Secret Sex Life: Season 1,Hitler's Secret Sex Life,300000,Hitler's Secret Sex Life,100,https://www.imdb.com/title/tt16677996/,History,TV Mini Series,5.2,179,,2,10,3,,,2,,,,,,1,,,1,,,,1,,,1
1f245cc1-f3a1-46e0-9b5c-ec28dfefdc01,How to Live Mortgage Free with Sarah Beeny: Season 1,How to Live Mortgage Free with Sarah Beeny,300000,How to Live Mortgage Free with Sarah Beeny,100,https://www.imdb.com/title/tt15378058/,Reality-TV,TV Series,7.8,10,1,,3,4,2,,,,,,,,,,,,,,,1,,,
905f413a-abe2-4ca4-9545-bc60724cc5c8,I am Hope: Season 1 // Я - Надія: Season 1,I am Hope,300000,I am Hope,100,https://www.imdb.com/title/tt27373034/,"Drama, War",TV Mini Series,7.6,99,1,2,5,4,,1,,1,,,,,,,,,,,,,,,
dd0dfc43-a23f-4d54-9caa-85e9dc8d02eb,I am Jonas // Jonas,I am Jonas,300000,I Am Jonas,100,https://www.imdb.com/title/tt8168186/,"Drama, Mystery, Romance",TV Movie,7,7K,1,1,30,2,1,1,1,2,1,,1,3,7,2,2,8,5,12,,3,,1,8
b8978358-eeb2-4a40-ae54-8342c537e14f,Iliza Shlesinger: Confirmed Kills,Iliza Shlesinger: Confirmed Kills,300000,Iliza Shlesinger: Confirmed Kills,96.97,https://www.imdb.com/title/tt6081882/,Comedy,TV Special,6.6,3.1K,1,1,1,4,,1,1,,,,,,1,,,2,,,,3,1,,7
6b342a30-7b53-469f-9045-34828ee69635,Iliza Shlesinger: Unveiled,Iliza Shlesinger: Unveiled,300000,Iliza Shlesinger: Unveiled,96.15,https://www.imdb.com/title/tt11163008/,Comedy,TV Special,6.5,1.9K,1,1,3,10,,1,1,,,,,1,1,,,4,,21,2,7,1,,11
081879c2-e72c-4c65-9a7c-78d95d105061,Jeff Dunham: Minding the Monsters,Jeff Dunham: Minding the Monsters,300000,Jeff Dunham: Minding the Monsters,96.97,https://www.imdb.com/title/tt2461736/,Comedy,TV Special,7,1.5K,2,1,1,9,,,1,,2,,1,1,1,2,3,4,,15,1,2,2,,21
2a4b9031-ccbe-4fc7-8853-2b0dca7ce76b,Johnny Hallyday: Beyond Rock: Limited Series // Johnny par Johnny: Mini-série,Johnny Hallyday: Beyond Rock: Limited Series,300000,Johnny Hallyday: Beyond Rock,96.43,https://www.imdb.com/title/tt14465966/,"Documentary, Music",TV Series,7.1,158,2,1,,,,,,,,,,,,,,,,,,,,,
edf402b8-e8dc-47cd-967e-7c88b8c87e4e,Jim Gaffigan: Beyond the Pale,Jim Gaffigan: Beyond the Pale,300000,Jim Gaffigan: Beyond the Pale,96.55,https://www.imdb.com/title/tt0815456/,Comedy,TV Special,7.8,4.2K,1,1,2,5,1,,1,,,,,1,1,,1,6,,15,1,3,,,16
66bffae3-174a-4880-a013-52f2d15667c0,Jo Koy: In His Elements,Jo Koy: In His Elements,300000,Jo Koy: In His Elements,95.65,https://www.imdb.com/title/tt12357266/,Comedy,TV Special,5.5,670,1,1,10,7,,,1,,1,,,,,,,1,,1,,,5,,1
f11b9ae1-1a34-4a0a-ad68-8dc4b5390def,Jeff Dunham's Very Special Christmas Special,Jeff Dunham's Very Special Christmas Special,300000,Jeff Dunham's Very Special Christmas Special,97.73,https://www.imdb.com/title/tt1295909/,Comedy,TV Special,7.4,3.2K,1,1,2,8,,,1,,2,,,2,2,1,2,8,,17,1,3,1,,24
